idelem;tipo_elem;identif;nombre;st_x;st_y
9931;PUNTOS DE MEDIDA URBANOS;29009;SINESIO DELGADO N-S(MADRIGAL -AV.MIRAFLORES);438.439.238.145.697;447.932.738.528.135
5235;PUNTOS DE MEDIDA URBANOS;82029;Av. Democracia - Av. Albufera-San Jaime;447.046.392.689.441;447.063.402.295.482
3568;PUNTOS DE MEDIDA URBANOS;24017;V.CARPETANA O-E(LAGUNA-N.S.VALVANERA);437.175.210.486.801;447.179.041.734.589
4752;PUNTOS DE MEDIDA URBANOS;24018;V.CARPETANA E-O(N.S.VALVANERA-LAGUNA);437.170.020.900.775;447.179.051.011.547
4753;PUNTOS DE MEDIDA URBANOS;24019;LOP.MEZQ.E-O(CASTELFL.-V.CARPETANA);437.430.935.408.969;447.201.534.626.571
4758;PUNTOS DE MEDIDA URBANOS;24025;VIA CARPETANA O-E(BRUNO GARCIA-LAGUNA);437.050.574.264.044;447.164.368.607.144
7000;PUNTOS DE MEDIDA URBANOS;27300;P? FERROVIARIOS GIRO A. PALACIOS;439.143.497.858.699;44.662.948.565.129
4892;PUNTOS DE MEDIDA URBANOS;37001; YEBENES E-O(COLEGIO H.CORTES);436.348.854.975.215;447.171.008.683.453
3450;PUNTOS DE MEDIDA URBANOS;60087;Santiago Bernabéu O-E(Entrada Pl.Quito) - Santiago Bernabéu O-E(Entrada Pl.Quito);441.728.599.145.905;447.812.558.444.799
5515;PUNTOS DE MEDIDA URBANOS;61001;Mateo Inurria O-E - Pl.Castilla-Gral.López Pozas;441.848.864.399.916;447.996.187.094.956
5535;PUNTOS DE MEDIDA URBANOS;61022;Pº de la Habana N-S - Mateo Inurria-Comandant Franco;442.540.424.421.719;448.005.310.068.181
3401;PUNTOS DE MEDIDA URBANOS;90045;Concepcion Jerónima O-E - Salvador -Toledo;4.401.647.278.525;447.414.281.180.475
6983;PUNTOS DE MEDIDA URBANOS;97018;Av.Pablo Iglesias  N-S - Juán Montalvo - Reina Victoria;43.999.490.786.108;447.794.774.781.554
3513;PUNTOS DE MEDIDA URBANOS;97020;Av.Reina Victoria E-O - Castillo Piñeiro -Av.Pablo Iglesias;440.162.492.576.931;447.782.864.868.717
5778;PUNTOS DE MEDIDA URBANOS;97030;Gral. Ibáñez Ãbero S-N  - Francisco Sales - Reina Victoria;439.862.645.943.004;447.771.205.398.074
3707;PUNTOS DE MEDIDA URBANOS;97040;Mayor E-O - Sacramento-Bailen;439.659.133.852.778;447.429.300.849.159
5412;PUNTOS DE MEDIDA URBANOS;29301; AV.COMPLUTENSE O-E(INTERNO GIRO G.12)(P.M.1);438.372.046.865.125;44.779.532.227.634
4482;PUNTOS DE MEDIDA URBANOS;30008; MOZART E-O(ENTRADA AL CRUCE);438.613.067.114.346;447.535.203.014.955
4495;PUNTOS DE MEDIDA URBANOS;31001; FRANCOS RODRIGUEZ E-O(LOPE DE HARO-MARGARITAS);440.294.602.494.703;447.888.324.026.832
4496;PUNTOS DE MEDIDA URBANOS;31002;Francos Rodriguez O-E(Juan Encina-Jersnima Llorente);440.232.460.715.564;447.888.365.005.693
3524;PUNTOS DE MEDIDA URBANOS;31004;Francos Rodriguez O-E(Pamplona-Juan Encina);44.014.835.399.202;447.888.929.970.702
4556;PUNTOS DE MEDIDA URBANOS;32015;LA BAQEZA O-E(CAMINO GANAPANES-AV. BETANZOS);439.703.171.777.982;448.109.155.884.667
4566;PUNTOS DE MEDIDA URBANOS;32030;GINZO DE LIMIA N-S(MONFORTE LEMOS-MELCHOR FERNANDEZ ALMAGRO);440.456.124.093.632;448.123.629.751.309
4718;PUNTOS DE MEDIDA URBANOS;90044;Conde de Romanones N-S - Concepcion Jerónima-Colegiata;440.305.762.177.477;447.406.206.610.278
4959;PUNTOS DE MEDIDA URBANOS;38044; REAL MADRID O-E;437.323.464.344.562;44.700.917.014.897
5905;PUNTOS DE MEDIDA URBANOS;42408;SANGENJO S-N;440.896.444.006.307;448.236.019.043.645
6961;PUNTOS DE MEDIDA URBANOS;73003;VALLE PINARES LLANOS S-N (MIRADOR DE LA REINA - AV. ARROYO DEL FRESNO);438.333.098.941.077;448.216.231.533.007
9998;PUNTOS DE MEDIDA URBANOS;73007;AV. CARDENAL HERRERA ORIA E-O (GAVILANES - ARROYOFRESNO);437.411.268.462.894;448.116.517.565.752
5508;PUNTOS DE MEDIDA URBANOS;60066;Lateral PºCastellana S-N - Sor Angela de la Cruz -Juán Gris;441.565.892.996.531;447.909.702.642.542
5516;PUNTOS DE MEDIDA URBANOS;61002;Mateo Inurria O-E - Gral.López Pozas-Manuel Ferrero;441.969.980.297.304;447.999.728.573.041
5517;PUNTOS DE MEDIDA URBANOS;61003;Mateo Inurria O-E - Av.Recuerdo-Pº de la Habana;442.406.426.273.149;448.007.727.982.566
5608;PUNTOS DE MEDIDA URBANOS;61102;Principe de Vergara S-N - Pl.República Dominicana-Alfonso XIII;442.734.489.026.286;447.914.436.456.508
5925;PUNTOS DE MEDIDA URBANOS;44021;C/. Alcalá  - Concejal Julio Gómez-Florencio Llorente;444.929.991.565.991;447.620.779.869.422
6557;PUNTOS DE MEDIDA URBANOS;74012;C/. Deyanira - Aracne-Arrastaria;450.269.671.356.766;447.730.922.269.323
9957;PUNTOS DE MEDIDA URBANOS;74014;Ctra. Acceso Est. O`Donnell 11 N-S  - Polimnia-Pirra;449.783.027.343.902;44.777.334.974.234
6956;PUNTOS DE MEDIDA URBANOS;75020;NTRA. SRA. VALVERDE S-N(ALONSO QUIJANO-MONASTERIO ARLANZA);442.039.370.115.848;448.434.855.788.574
6965;PUNTOS DE MEDIDA URBANOS;76005;MONASTERIO SUSO Y YUSO O-E (MONASTERIO DEL PAULAR - AV. MONTECARMELO);440.865.472.792.425;448.394.685.962.396
9862;PUNTOS DE MEDIDA URBANOS;76010;AV. MONTECARMELO S-N (MONASTERIO DE SILOS - MONASTERIO EL ESCORIAL);440.951.140.253.914;448.414.039.515.063
6970;PUNTOS DE MEDIDA URBANOS;76013;AV. MONTECARMELO N-S  (MONASTERIO ESCORIAL - MONASTERIO SILOS);440.857.288.070.448;448.426.238.863.848
10030;PUNTOS DE MEDIDA URBANOS;76018;(TACTICA)MONASTERIO HUELGAS N-S(MONASTERIO EL PAULAR-COSTA BRAVA);440.068.028.188.218;44.835.676.806.226
6585;PUNTOS DE MEDIDA URBANOS;77402;CASTIELLO JACA N-S(GIRO A PTE. REINA);442.840.561.786.749;448.394.351.666.134
6586;PUNTOS DE MEDIDA URBANOS;77403;CASTIELLO JACA S-N(GIRO A PTE. REINA);442.860.545.192.791;448.387.929.777.613
9859;PUNTOS DE MEDIDA URBANOS;76012;AV. MONASTERIO ESCORIAL E-O (MONASTERIO CAAVERIO - AV. MONTECARMELO);44.101.224.407.492;448.426.081.601.985
5228;PUNTOS DE MEDIDA URBANOS;82025;C/. Gonzalez Davila - Luis I-Cno. Hormigueras;445.852.072.172.646;446.996.194.812.837
5230;PUNTOS DE MEDIDA URBANOS;82027;C/. Felipe Alvarez - Manuel Pavia-Jesus del Pino;447.185.885.525.361;447.055.507.426.288
5381;PUNTOS DE MEDIDA URBANOS;89009;Av. Suertes - Rafael Leon-Jose Gutierrez;449.137.312.381.808;446.894.309.668.947
5213;PUNTOS DE MEDIDA URBANOS;82014;Cno. Hormigueras - Provisional-Gonzalez Davila;445.987.602.985.868;446.990.505.973.326
5214;PUNTOS DE MEDIDA URBANOS;82015;Cno. Hormigueras - Casas Miravetel-Gonzalez Davila;445.813.189.399.813;446.984.033.059.692
5192;PUNTOS DE MEDIDA URBANOS;81012;S.AMBROSIO O-E (P? ERM.SANTO-ENTR.TUNEL);438.633.231.066.932;447.311.773.913.014
4975;PUNTOS DE MEDIDA URBANOS;39022;AV. ROSALES O-E (E. BARREIROS-ALERCE);441.023.541.042.653;446.918.937.791.513
4976;PUNTOS DE MEDIDA URBANOS;39023;E.BARREIROS N-S(STA M. REINA-AV.ROSALES);441.023.805.850.985;446.918.024.733.615
5043;PUNTOS DE MEDIDA URBANOS;49010;GRAL. RICARDOS O-E(CASTRO ORO-CLARISAS);438.158.760.651.657;447.147.375.478.434
5053;PUNTOS DE MEDIDA URBANOS;49021;GRAL. RICARDOS O-E(REINOSA-FCO. ROMERO);43.703.562.161.622;447.067.341.084.755
5245;PUNTOS DE MEDIDA URBANOS;49032;BLASON S-N (EUG.MONTIJO-GRAL.RICARDOS);43.724.718.090.129;447.075.200.367.478
5255;PUNTOS DE MEDIDA URBANOS;50001;OPORTO O-E(LUIS GOMEZ-CNO VIEJO LEGANES);438.231.728.944.099;447.115.375.448.469
5063;PUNTOS DE MEDIDA URBANOS;50002;OPORTO E-O(ARGUESO-CNO.VIEJO LEGANES);438.440.834.303.971;447.105.170.382.938
5065;PUNTOS DE MEDIDA URBANOS;50004;OPORTO O-E(PORTALEGRE-ABRANTES);438.764.180.613.071;447.097.860.547.956
5112;PUNTOS DE MEDIDA URBANOS;51015;N.SRA.LUZ O-E(FDO. DELGADO-N.SRA FATIMA);436.633.258.811.298;447.092.228.972.295
5115;PUNTOS DE MEDIDA URBANOS;51018;NTRA SRA VALVANERA N-S (ACEUCHAL-OCA);437.678.919.659.356;447.153.048.301.253
5122;PUNTOS DE MEDIDA URBANOS;51023;MU?OZ GRANDES E-O(CASTROJERIZ-JABIRU);437.199.293.632.697;447.108.918.071.211
5123;PUNTOS DE MEDIDA URBANOS;51025;VIA CARPETANA S-N(C.ESCUDERO-L.FEITO);437.017.031.454.869;447.158.574.321.537
5155;PUNTOS DE MEDIDA URBANOS;80009;POBLADOS E-O(C.PENITENCIARIO-GRAL.FANJUL;435.618.296.640.747;447.087.324.169.726
5156;PUNTOS DE MEDIDA URBANOS;80010;GRA. FANJUL S-N(POBLADOS-OCA?A);43.548.770.806.337;44.710.734.084.408
5160;PUNTOS DE MEDIDA URBANOS;80015;J.CADALSO S-N(V.INCLAN-GRAL.FANJUL);434.582.037.412.041;447.070.669.063.897
5183;PUNTOS DE MEDIDA URBANOS;81002;P.JESUITAS N-S(NAVAS REY-P.OLIVOS);437.687.603.460.128;447.327.584.481.404
5185;PUNTOS DE MEDIDA URBANOS;81005;VIA CARPETANA N-S(CARAMUEL-ERMITA SANTO);437.962.200.665.964;447.266.001.817.474
5191;PUNTOS DE MEDIDA URBANOS;81011;AV.MANZANARES N-S ENTRADA TUNEL;438.775.194.273.671;447.381.254.149.605
9920;PUNTOS DE MEDIDA URBANOS;29022;EDUARDO SAAVEDRA N-S(PROF. ARANGUREN-E.INGENIEROS DE CAMINOS;438.147.496.794.672;447.785.340.162.698
4478;PUNTOS DE MEDIDA URBANOS;30001;P: DE LA FLORIDA, 42 S-N(MAESTRO SOROZABAL-P:FLORIDA 35);43.882.245.933.296;44.750.964.061.427
4304;PUNTOS DE MEDIDA URBANOS;30011;P: FLORIDA, 11 N-S(MOZART-ENTRADA ESTACISN DEL NORTE);438.904.319.960.661;447.499.201.395.171
4321;PUNTOS DE MEDIDA URBANOS;30014;CUESTA SAN VICENTE E-O(P: DEL REY-GTA. SAN VICENTE);439.165.590.424.571;447.487.196.262.243
4323;PUNTOS DE MEDIDA URBANOS;30016;P: VIRGEN DEL PUERTO S-N(CDAD PLASENCIA-GTA SAN VICENTE);439.008.336.426.975;447.465.106.477.881
4572;PUNTOS DE MEDIDA URBANOS;32040; SALIDA APARCAMIENTO MIDICOS HOSPITAL CARLOS III;440.997.210.432.083;448.090.250.775.309
4577;PUNTOS DE MEDIDA URBANOS;32047;AV. ASTURIAS E-O(SOROLLA -P: DIRECCISN);441.003.833.599.905;44.804.435.628.174
4578;PUNTOS DE MEDIDA URBANOS;32048; AV. ASTURIAS O-E(MAGNOLIAS -CEDROS);441.387.021.297.801;448.009.300.899.288
6775;PUNTOS DE MEDIDA M-30;PM23111;PM23111;441.783.760.038.921;44.818.615.115.577
7012;PUNTOS DE MEDIDA M-30;PM41853;PM41853;435.314.070.934.359;447.254.193.020.648
9915;PUNTOS DE MEDIDA URBANOS;32055;SINESIO DELGADO E-O (SALIDA TZNEL-HOSPITAL CARLOS III);441.102.083.513.181;448.089.674.560.726
6930;PUNTOS DE MEDIDA URBANOS;54027;San Cipriano - Lago Van-Villalmanzo;448.627.205.303.532;447.299.557.688.531
6225;PUNTOS DE MEDIDA URBANOS;55005;Ctra. Canillas - Javier Quinto-Torquemada;445.825.504.510.432;447.980.132.799.589
6226;PUNTOS DE MEDIDA URBANOS;55006;Ctra. Canillas - Torquemada-Javier Quinto;445.812.789.363.917;447.980.715.481.314
6408;PUNTOS DE MEDIDA URBANOS;64023;Av. Guadalajara  - Rumania-Marsella;448.324.469.846.703;447.510.565.769.049
6426;PUNTOS DE MEDIDA URBANOS;65008;Av. Pablo Neruda - El Bosco-Malgrat de Mar;445.721.244.661.054;447.182.128.183.503
6625;PUNTOS DE MEDIDA URBANOS;79032;Camino Fuente de la Mora - Av. Manoteras-Príncipe Carlos;444.077.246.619.723;448.208.831.343.162
5066;PUNTOS DE MEDIDA URBANOS;50005;OPORTO E-O(MERCEDES DOMINGO-PORTALEGRE);438.802.249.033.393;447.097.874.281.783
5118;PUNTOS DE MEDIDA URBANOS;51019;ZAIDA E-O(TORTOLA-N.SRA.VALVANERA);437.732.747.006.047;447.153.264.986.915
5121;PUNTOS DE MEDIDA URBANOS;51022;M.GRANDES E-O(GRAL.RICARDOS-CASTROJERIZ);437.279.773.765.815;4.470.996.304.206
5193;PUNTOS DE MEDIDA URBANOS;81013;I.VARGAS (CALLE)E-O(A.MANZAN.-P.E.STO);438.676.405.237.562;447.291.613.590.475
5248;PUNTOS DE MEDIDA URBANOS;84013;TRESETA E-O(CALDERILLA-VIA LUSITANA);43.727.664.020.964;446.895.957.979.246
5249;PUNTOS DE MEDIDA URBANOS;84014;VIA LUSITANA S-N(AV. PESETA-AGUACATE);437.122.711.262.797;446.890.266.834.597
5250;PUNTOS DE MEDIDA URBANOS;84016;AGUACATE E-O(VIA LUSITANA-AV EURO);437.158.623.109.415;446.906.812.372.508
5259;PUNTOS DE MEDIDA URBANOS;84024;CTRA B? FORTUNA N-S(TROMPAS-FLAUTAS);435.076.159.454.398;446.945.380.065.703
5262;PUNTOS DE MEDIDA URBANOS;84027;FLAUTAS O-E(TIMBALES-CTRA B? FORTUNA);434.958.643.526.675;446.933.741.884.227
5272;PUNTOS DE MEDIDA URBANOS;84037;AGUACATE O-E(CIRUELA-GUAYABA);436.616.060.279.427;446.950.267.327.648
9849;PUNTOS DE MEDIDA URBANOS;84038; CORONA N-S(AVDA.EURO-AVDA.PESETA);436.289.326.644.039;446.845.574.367.289
5281;PUNTOS DE MEDIDA URBANOS;85007;GRAL RICARDOS E-O;439.033.593.757.848;447.213.145.071.481
5296;PUNTOS DE MEDIDA URBANOS;85022;MARQUES JURA REAL N-S;440.003.199.235.589;44.718.931.386.825
5312;PUNTOS DE MEDIDA URBANOS;86009;AV.AVIACION E-O(FLAUTAS-RAFAEL FINAT);434.616.001.979.888;446.976.993.196.326
5316;PUNTOS DE MEDIDA URBANOS;86013;ALDEAN.VERA N-S(G.SALIQUET-AVIACION;434.164.720.318.474;446.989.121.824.829
3749;PUNTOS DE MEDIDA URBANOS;86025;JOAQUIN TURINA O-E(JUAN XXIII-CNO.CRUCES;435.700.926.378.533;446.954.146.493.169
5328;PUNTOS DE MEDIDA URBANOS;86026;RAFAEL FINAT N-S(JOS.CADALSO-ROM.BASART);434.626.153.338.332;447.022.345.323.903
5329;PUNTOS DE MEDIDA URBANOS;86027;RAFAEL FINAT S-N(SALIQUET-ROMERO BASART);434.534.265.811.772;447.008.051.429.227
3750;PUNTOS DE MEDIDA URBANOS;86028;ROMERO BASART O-E(VALLE INCLAN-R.FINAT);434.514.589.920.846;447.019.855.745.062
4023;PUNTOS DE MEDIDA URBANOS;9007;Fco. Silvela N-S - Jose Ortega y Gasset-Pl. Manuel Becerra;443.278.535.013.979;447.582.975.426.342
5779;PUNTOS DE MEDIDA URBANOS;97031;Estudiantes N-S - Juán Montalvo - Reina Victoria;439.688.350.516.075;447.781.556.323.769
5088;PUNTOS DE MEDIDA URBANOS;96022;ARLANZA E-O;439.312.358.039.377;44.711.493.691.537
3551;PUNTOS DE MEDIDA URBANOS;96036; NAVAHONDA O-E;439.392.438.959.173;447.182.354.111.779
5125;PUNTOS DE MEDIDA URBANOS;96038;EDUARDO MORALES S-N(AMISTAD-OCA);437.520.487.687.661;447.145.582.260.936
5126;PUNTOS DE MEDIDA URBANOS;96039;EDUARDO MORALES N-S(ABOLENGO-OCA);437.521.490.037.636;447.142.600.624.042
5109;PUNTOS DE MEDIDA URBANOS;96042;MU?OZ GRANDES S-N(LAGUNA-ANTOLINA MERINO;437.099.547.205.383;447.115.689.235.374
5780;PUNTOS DE MEDIDA URBANOS;97032;Av. Del Valle S-N - Gral.Asensio Cabanillas - Reina Victoria;439.490.452.989.564;447.759.410.766.664
3499;PUNTOS DE MEDIDA URBANOS;97033;Juan XXIII S-N  - Gral.Asensio Cabanillas -Av.Moncloa;439.149.800.101.322;447.772.277.772.445
3413;PUNTOS DE MEDIDA URBANOS;97036;Av.Federico Rubio N-S  - Aranjuez - Almansa;439.948.133.412.151;447.819.199.801.216
4262;PUNTOS DE MEDIDA URBANOS;97041;Bailen S-N (P.M.3) - Don Pedro -Mayor;439.571.182.104.404;447.421.711.691.035
5184;PUNTOS DE MEDIDA URBANOS;95037;M.DEL CARMEN N-S(CAMPILLO-P.OLIVOS);437.917.309.333.957;447.330.867.242.771
6921;PUNTOS DE MEDIDA URBANOS;79046;Av. Santo Domingo de la Calzada - Valcarlos-Sauceda;443.868.380.574.176;448.407.371.964.184
3699;PUNTOS DE MEDIDA URBANOS;79047;Acceso desde A-1 - A1-Av. Santo Domingo de la Calzada;444.115.718.627.011;448.393.155.857.299
6920;PUNTOS DE MEDIDA URBANOS;79048;Santo Domingo de la Calzada - Giro a la izquierda;443.991.891.478.934;448.401.017.453.285
6593;PUNTOS DE MEDIDA URBANOS;79049;Vía de servicio - Salida hacía a A-1;444.027.713.003.771;44.839.225.519.323
5384;PUNTOS DE MEDIDA URBANOS;89012;Alto del Retiro - Av. Mediterraneo-Av. Suertes;449.066.453.584.505;446.907.858.088.839
6993;PUNTOS DE MEDIDA URBANOS;89300;Delante grupo 5 - Delante grupo 5;44.903.680.753.576;446.899.786.994.675
4750;PUNTOS DE MEDIDA URBANOS;24013;N.S.VALVANERA N-S (LAGUNA-V.CARPETANA);437.176.200.336.429;447.189.961.560.198
6991;PUNTOS DE MEDIDA URBANOS;89301;Delante grupo 11 - Delante grupo 11;449.049.332.506.231;44.689.742.726.227
6992;PUNTOS DE MEDIDA URBANOS;89302;Delante grupo 1 - Delante grupo 1;449.073.054.799.113;446.898.940.775.572
4749;PUNTOS DE MEDIDA URBANOS;24012;N.S.VALVAN.S-N(V.CARPETANA-GTA.CARMENES);437.058.019.752.599;447.203.253.631.277
4751;PUNTOS DE MEDIDA URBANOS;24014;V.CARPETANA E-O (ATECA-N.S.VALVAN.);437.317.275.367.643;447.193.576.529.689
3566;PUNTOS DE MEDIDA URBANOS;24015;V.CARPETANA O-E(N.S.VALVAN-ALBENTOS;437.326.693.543.048;447.193.960.824.041
3567;PUNTOS DE MEDIDA URBANOS;24016;N.S.VALVANERA S-N(A.PAVAS-V.CARPETANA);43.727.422.714.719;447.181.153.113.446
9847;PUNTOS DE MEDIDA URBANOS;96043;EULALIA GIL O-E;437.139.516.974.061;447.111.844.580.409
5099;PUNTOS DE MEDIDA URBANOS;96044;OCA E-O(TINTAS-BERNARDINA ARANGUREN);437.197.055.634.477;447.136.381.005.681
4579;PUNTOS DE MEDIDA URBANOS;32049;AV. ASTURIAS O-E(BASCONES -CAQAVERAL);44.121.356.582.024;448.022.659.105.859
10019;PUNTOS DE MEDIDA URBANOS;32059;CAPITAN BLANCO ARGIBAY O-E (REYES AIZQUIBEL- ALBERDI);440.141.991.442.551;448.014.647.041.263
4808;PUNTOS DE MEDIDA URBANOS;26001;AV. ANDALUCIA S-N (TERTULIA-UNANIMIDAD);441.245.418.361.884;446.807.247.043.205
4834;PUNTOS DE MEDIDA URBANOS;26027;CRA.VILLAVERD E-O(COALICION-VILLAFUERTE);441.655.843.852.014;446.756.698.729.834
4957;PUNTOS DE MEDIDA URBANOS;38040;A.R.SACRISTAN O-E(CARAB.BAJO-VALERIANA);43.662.283.536.759;446.966.171.232.318
4974;PUNTOS DE MEDIDA URBANOS;39021;EDU. BARREIROS N-S(GTA.MALAGA-POBLADOS);441.016.001.686.259;446.947.938.938.366
5267;PUNTOS DE MEDIDA URBANOS;84032;CTRA B? FORTUNA N-S(PESETA-M40);434.580.257.585.988;446.880.309.805.281
5400;PUNTOS DE MEDIDA URBANOS;94019;T. LEGAN. N-S(ESCRIBANOS-DOM. PARRAGA);439.462.277.325.573;446.622.536.799.511
3633;PUNTOS DE MEDIDA URBANOS;96004;SAN FILIBERTO N-S;439.308.074.134.765;447.099.644.353.546
10020;PUNTOS DE MEDIDA URBANOS;32060;ALBERDI S-N (FELIPE MORA- CAPITAN BLANCO ARGIBAY);440.153.817.567.826;448.012.232.160.463
3626;PUNTOS DE MEDIDA URBANOS;28042;CRA.HUMERA S-N (RIAZA-OSA MAYOR);434.057.010.503.426;447.918.126.062.167
3627;PUNTOS DE MEDIDA URBANOS;28043;CRA.HUMERA N-S (OSA MAYOR-RIAZA);434.054.038.114.657;447.917.257.501.392
6559;PUNTOS DE MEDIDA URBANOS;75001;AV. LLANO CASTELLANO S-N(Mauricio Legendre-MANUEL TOVAR);442.243.206.006.525;448.193.387.777.097
6568;PUNTOS DE MEDIDA URBANOS;75010;NTRA. SRA. VALVERDE N-S(ISLA JARVI-HERRERA ORIA);441.921.752.146.629;448.280.807.261.653
5081;PUNTOS DE MEDIDA URBANOS;8006;Principe de Vergara, 85 N-S - General Oraa-Diego de Leon;442.492.388.836.071;447.655.811.510.187
3753;PUNTOS DE MEDIDA URBANOS;9004;Alcala E-O - Montesa-Hermosilla;443.048.510.076.758;447.549.135.598.584
4022;PUNTOS DE MEDIDA URBANOS;9006;OÂ´Donnell O-E - Alcala-Av. Menendez Pelayo;442.315.116.957.599;447.495.796.028.723
4063;PUNTOS DE MEDIDA URBANOS;10017;Plaza del Niño Jesus, 3 E-O - Reyes Magos-Menen Pelayo;442.815.135.023.065;447.380.888.122.627
4064;PUNTOS DE MEDIDA URBANOS;10018;Narvaez N-S - Menorca-Ibiza;442.745.026.741.971;447.472.805.379.098
6631;PUNTOS DE MEDIDA URBANOS;36002;FEDERICO AGUSTIN O-E;429.573.055.525.993;44.808.054.880.052
6638;PUNTOS DE MEDIDA URBANOS;36009;AV.VICTORIA S-N(D.GARRIDO-V.OLMOS);430.626.887.581.807;448.029.488.915.435
5875;PUNTOS DE MEDIDA URBANOS;42007;Av. Cardenal Herrera Oria 242 E-O(La Masó-Isla de Arosa);439.408.113.032.084;44.817.917.232.229
9997;PUNTOS DE MEDIDA URBANOS;73009;ARROYOFRESNO N-S (GAVILANES-AV. HERRERA ORIA);437.323.769.795.233;448.125.398.581.808
6546;PUNTOS DE MEDIDA URBANOS;73406;TÃCTICO - CANTALEJO, 1 E-O (CANTALEJO - ARROYOFRESNO);437.222.592.983.983;448.099.963.669.621
4204;PUNTOS DE MEDIDA URBANOS;14006;San Eugenio O-E - Santa Isabel - San Ildefonso;440.902.738.053.089;447.379.614.903.485
4221;PUNTOS DE MEDIDA URBANOS;14025;Gasómetro S-N - Pº Acacias-Ronda Toledo;440.027.415.449.119;447.306.648.305.024
5546;PUNTOS DE MEDIDA URBANOS;61034;Principe de Vergara S-N - Potosi-Pl.República Ecuador;442.698.977.660.453;447.885.904.556.094
5548;PUNTOS DE MEDIDA URBANOS;61036;Principe de Vergara S-N - Pl.República Ecuador-Colombia;442.703.097.352.259;447.878.864.900.505
5551;PUNTOS DE MEDIDA URBANOS;61039;Av.Pio XII S-N - Alfonso XIII-Madre de Dios;442.756.758.079.957;447.932.250.738.028
5552;PUNTOS DE MEDIDA URBANOS;61040;Av.Pio XII S-N - Madre de Dios-Madreselva;442.788.002.791.595;447.952.251.651.212
5555;PUNTOS DE MEDIDA URBANOS;61043;Comandante Franco O-E - Pº de la Habana-Av.Pio ;442.755.377.375.883;447.985.940.450.567
5556;PUNTOS DE MEDIDA URBANOS;61044;Madre de Dios E-O - Palmito-Av.Pio XI;442.844.331.204.082;447.945.964.916.318
7139;PUNTOS DE MEDIDA URBANOS;13728; Pº del  Prado N-S - Pl. Platerias-Gta. Carlos V;441.296.872.058.811;447.390.976.685.999
4203;PUNTOS DE MEDIDA URBANOS;14005;Atocha E-O - Leon-San Sebastian;440.673.311.493.272;447.404.670.350.412
6372;PUNTOS DE MEDIDA URBANOS;59018;C/. Salvador de Madariaga - Verdaguer y García-Av. Badajoz;444.395.603.512.402;447.700.770.420.408
6381;PUNTOS DE MEDIDA URBANOS;59027;Acceso desde M-30 - M-30-Salvador de Madariaga;444.284.694.675.034;447.675.884.872.188
6395;PUNTOS DE MEDIDA URBANOS;64008;Av. Canillejas a Vicálvaro - Av. Guadalajara-Suecia;44.824.107.526.817;447.502.259.919.215
6397;PUNTOS DE MEDIDA URBANOS;64010;Av. Canillejas a Vicálvaro - Suecia-Av. Guadalajara;448.254.084.870.563;447.498.472.742.679
6407;PUNTOS DE MEDIDA URBANOS;64022;C/. Arcos de Jalón - Pobladura del Valle-Juli García Boutan;448.226.833.026.422;447.567.035.857.433
3659;PUNTOS DE MEDIDA URBANOS;56002;López de Hoyos - Guisona-Gran Vía de Hortaleza;444.715.609.222.937;448.009.178.487.639
6287;PUNTOS DE MEDIDA URBANOS;56003;López de Hoyos - Guisona-Ãngel Luis Herran;444.807.232.766.746;448.021.303.952.986
6288;PUNTOS DE MEDIDA URBANOS;56004;C/. López de Hoyos - Solsona-Ãngel Luis Herran;444.938.159.218.881;448.041.805.702.517
6369;PUNTOS DE MEDIDA URBANOS;59015;C/. Virgen del Portillo - José del Hierro-Fernández Cano;44.526.438.977.516;447.692.771.003.098
4072;PUNTOS DE MEDIDA URBANOS;10028;OÂ´Donnell O-E - Av. Menendez Pelayo-Antonio Acuña;442.501.362.517.578;447.498.726.528.034
4184;PUNTOS DE MEDIDA URBANOS;13042;Sta Maria Cabeza S-N - Puente de Praga-Aguilon;440.453.998.104.958;447.224.624.740.072
4185;PUNTOS DE MEDIDA URBANOS;13043;Pºde la Esperanza N-S - Gargantilla-Sta Maria Cabeza;440.476.489.735.705;447.242.217.380.974
4186;PUNTOS DE MEDIDA URBANOS;13044;Batalla del Salado N-S - Palos de la Frontera-Canarias;441.054.155.407.366;447.289.837.723.854
4806;PUNTOS DE MEDIDA URBANOS;25041;AV. CORDOBA N-S(TOLOSA LATOUR-G.MALAGA);441.017.405.191.152;447.007.694.141.919
5321;PUNTOS DE MEDIDA URBANOS;86017;AV.AVIACION O-E(MONROY-MIRABEL);433.618.694.543.993;447.011.217.809.325
4890;PUNTOS DE MEDIDA URBANOS;28044;OSA MAYOR O-E(CTRA. HUMERA-ESPINOS);434.145.746.592.292;447.930.534.270.019
9999;PUNTOS DE MEDIDA URBANOS;73011;TÃCTICO - AV. HERRERA ORIA E-O (GIRO IZDA. ARROYOFRESNO);437.285.805.434.109;448.115.644.376.525
6943;PUNTOS DE MEDIDA M-30;PM41881;PM41881;433.614.262.647.104;447.096.627.264.894
6944;PUNTOS DE MEDIDA M-30;PM41882;PM41882;433.621.490.882.038;447.095.958.962.134
6797;PUNTOS DE MEDIDA M-30;PM42052;PM42052;437.379.432.522.265;447.649.672.140.855
3610;PUNTOS DE MEDIDA URBANOS;10020;Menendez Pelayo N-S - Giro Izqda. Pl. Niño Jesus;442.692.965.503.127;447.396.339.976.462
